Adverse.events,Death.1,Death.2,Death.3,Death.4,GP.1,GP.2,GP.3,GP.4,Hospital.1,Hospital.2,Hospital.3,Hospital.4,Infected.1,Infected.2,Infected.3,Infected.4,Mild.Compl.1,Mild.Compl.2,Mild.Compl.3,Mild.Compl.4,Pneumonia.1,Pneumonia.2,Pneumonia.3,Pneumonia.4,Repeat.GP.1,Repeat.GP.2,Repeat.GP.3,Repeat.GP.4,Trt.1,Trt.2,Trt.3,Trt.4,Trt.5,Trt.6,Trt.7,Trt.8,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,delta,deviance,eta,gamma.1,gamma.2,lambda,n.1,n.2,n.3,n.4,omega.1,omega.2,omega.3,omega.4,omega.5,omega.6,omega.7,phi,pi.1,pi.2,pi.3,pi.4,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,rho.1,rho.2,xi
839,1,0,0,0,1026,744,0,89,0,1,0,1,6450,4975,0,602,417,294,0,37,14,16,0,1,403,278,0,36,461,350,305,242,0,0,33,30,0.066352201,0.158238689,0.407935196,0.014876444,0.000450423,0.001025323,0.033449615,4,0.081758519,0.898857022,0.423026816,0.820656486,1.349758902,1.00E+05,0,75592,24408,4.653888799,0,0,4.103959573,6.498247786,18.66357467,0.678582356,0.246104624,0.066352201,0.066352201,0.024317449,0.024317449,22.05497302,5648.651208,4.717938274,7.975494687,44.10470152,3.387321536,1.378734468,0.757881837,0,0.633509544,0.953346139
5537,4,1,0,0,1874,874,0,267,1,1,0,0,5699,2549,0,807,814,363,0,122,32,15,0,3,782,348,0,119,813,663,366,298,0,0,127,99,0.057704039,0.334859896,0.412244551,0.014197378,0.000316289,0.001226286,0.103027574,5,1.503829336,0.908886978,0.421244913,0.818815531,3.591636714,1.00E+05,0,46432,53568,3.033258904,0,0,6.765430561,6.345898945,14.84023271,0.530747005,0.533785187,0.057704039,0.057704039,0.015579988,0.015579988,21.67456358,2611.147225,9.74716601,9.550757765,32.22158165,3.318373411,1.480600556,0.473016814,0,0.730001772,0.960226754
13852,1,0,0,0,1318,599,0,239,1,0,0,0,4214,1877,0,770,540,273,0,99,16,6,0,3,524,267,0,96,547,434,239,208,0,0,95,74,0.042403779,0.319639894,0.399564817,0.01628885,0.000360285,0.00091066,0.244369726,2,0.521930117,0.897710392,0.421935794,0.804402228,3.354272472,1.00E+05,0,43480,56520,7.873488804,0,0,7.475173286,6.371219739,12.38909257,0.488159001,0.565172081,0.042403779,0.042403779,0.0136089,0.0136089,15.85122786,2697.649513,4.573623854,13.96475776,36.32568345,2.322152134,1.326705668,1.102208276,0,0.679063977,0.947344848
2888,0,0,0,0,1901,790,0,366,1,0,0,0,6424,2547,0,1169,757,316,0,165,23,8,0,5,734,308,0,160,791,610,329,259,0,0,156,138,0.063244613,0.302308359,0.407536834,0.018554573,0.000467943,0.000354054,0.048783036,7,0.718632995,0.897344643,0.419815425,0.81090639,3.194289356,1.00E+05,0,40563,59437,5.857516612,0,0,8.849641434,8.063149537,15.76421443,0.783418026,0.596217938,0.063244613,0.063244613,0.019455223,0.019455223,16.95752888,2492.554428,8.736888359,11.3253937,50.56684993,3.376637594,1.622840925,1.099348475,0,0.692381334,0.94156056
3046,3,2,0,0,2516,1503,0,329,0,0,0,0,7649,4588,0,1005,1041,605,0,147,36,24,0,6,1005,581,0,141,1020,870,628,479,0,0,133,112,0.074565982,0.329322951,0.409265336,0.015910973,0.000266858,0.000914274,0.076964608,7,0.688035919,0.903800985,0.419837298,0.818808338,2.755670156,1.00E+05,0,60865,39135,4.129600234,0,0,5.917701552,7.987633702,15.35911755,0.343716537,0.391232689,0.074565982,0.074565982,0.026889405,0.026889405,27.56858099,2653.928536,5.475499065,6.827578223,40.22741968,3.049845526,1.572765286,0.868655757,0,0.639387773,0.947499598
12953,0,0,0,0,851,378,0,117,0,0,0,0,7918,3642,0,1126,361,160,0,50,4,3,0,1,357,157,0,49,373,289,134,129,0,0,48,40,0.078625572,0.108009441,0.412037549,0.008076024,0.000259876,0.000624029,0.244648763,11,1.036574875,0.906019903,0.4221436,0.81373014,4.108363725,1.00E+05,0,47444,52556,4.785295366,0,0,7.481030461,6.274311437,16.89481518,0.309466648,0.526756058,0.078625572,0.078625572,0.021194414,0.021194414,26.89021444,2778.68032,8.484922491,8.202770482,29.04605297,4.141136228,1.603773666,0.835420397,0,0.730438665,0.946620073
1109,6,1,0,0,2696,1986,0,143,1,1,0,0,7310,5443,0,373,1100,832,0,61,32,34,0,0,1068,798,0,61,1085,893,857,666,0,0,58,49,0.073585313,0.365016815,0.398670515,0.014697931,0.000399958,0.001074618,0.043996355,5,-0.319812077,0.897987249,0.41898934,0.811230555,3.610118956,1.00E+05,0,74105,25895,3.857493529,0,0,4.950575741,7.848254692,18.66989765,0.415237732,0.256431527,0.073585313,0.073585313,0.015696008,0.015696008,15.07070826,2555.76015,6.162611215,8.846981861,47.80007396,3.386363435,1.277345528,0.887064838,0,0.786696461,0.946647447
4301,5,1,0,2,4383,2825,0,511,2,0,0,0,14550,9314,0,1749,1785,1081,0,196,37,26,0,7,1748,1055,0,189,1831,1448,1167,870,0,0,214,164,0.145982176,0.305709889,0.396528014,0.008747466,0.000398572,0.000736408,0.120306783,7,0.275098087,0.90614623,0.4206202,0.813169899,2.033778583,1.00E+05,0,63832,36168,6.761144561,0,0,6.528638615,10.28022764,23.98723409,0.621428203,0.359904953,0.145982176,0.145982176,0.048598308,0.048598308,25.48081958,4449.622433,6.322062117,9.106902451,36.83630948,3.808597052,1.991213587,0.603257722,0,0.667094233,0.948633831
5820,3,1,0,1,3820,1892,0,675,1,0,0,1,7465,3688,0,1359,1524,773,0,265,56,19,0,7,1468,754,0,258,1632,1252,786,627,0,0,287,218,0.073444868,0.514673666,0.39529731,0.013353471,0.00032766,0.000602206,0.117892938,2,0.277629692,0.905909188,0.416533956,0.808541662,1.59588894,1.00E+05,0,50817,49183,4.456215877,0,0,4.89325331,3.635383167,19.85622196,0.713318332,0.489328852,0.073444868,0.073444868,0.027180848,0.027180848,29.42410096,2646.051938,6.714338207,9.313748083,55.30461739,4.125768868,1.837524919,0.753980084,0,0.629914943,0.945787412
3748,0,2,0,0,2955,1736,0,368,0,0,0,0,10583,6235,0,1280,1244,706,0,150,35,22,0,6,1209,684,0,144,1223,993,757,598,0,0,167,119,0.104797492,0.273202317,0.403080809,0.013874575,0.00031698,0.000370613,0.089312518,7,0.474376424,0.891012864,0.424158189,0.813565129,3.811390859,1.00E+05,0,58856,41144,5.537289634,0,0,6.260728709,7.421486849,16.07959929,0.663734294,0.40867102,0.104797492,0.104797492,0.032295067,0.032295067,24.30175816,2054.641351,6.288117409,10.44113366,51.13391793,5.172594897,1.282945345,1.135772291,0,0.691833584,0.946554659
2357,1,0,0,0,2108,1446,0,208,3,0,0,0,6082,4190,0,584,853,568,0,86,28,20,0,5,825,548,0,81,884,685,611,461,0,0,105,73,0.060590744,0.345832888,0.400573835,0.011569039,0.000433633,0.000567589,0.077945816,9,0.897679345,0.908048458,0.421515152,0.822369031,3.280416932,1.00E+05,0,69933,30067,5.390884825,0,0,7.427566024,8.376627443,15.20184917,0.420255776,0.299637566,0.060590744,0.060590744,0.019093078,0.019093078,15.99939654,3298.23327,5.147863209,12.98511771,66.71882834,2.556602612,1.367822021,1.086969754,0,0.684884571,0.948800807
1703,1,1,0,0,975,587,0,154,0,0,0,0,7081,3883,0,1033,410,228,0,62,16,6,0,5,394,222,0,57,420,338,253,172,0,0,65,54,0.07051615,0.144090792,0.407578736,0.016724048,0.000351587,0.000649497,0.037699782,8,1.175060491,0.910742041,0.418573487,0.811948523,2.502568163,1.00E+05,0,54445,45555,3.180102965,0,0,7.308941788,6.516618162,17.44657472,0.425671128,0.453520288,0.07051615,0.07051615,0.023361147,0.023361147,24.8682731,2082.219734,7.257424512,6.78529555,49.34941412,3.847480394,1.698198477,0.78647503,0,0.668712111,0.946421
1327,1,1,0,0,2079,1637,0,159,1,1,0,0,6112,4582,0,478,813,648,0,67,16,18,0,1,797,630,0,66,879,646,713,531,0,0,71,56,0.060480195,0.347965951,0.40468414,0.009232731,0.000266051,0.00065853,0.052425581,4,2.352648467,0.894035663,0.419220838,0.811687816,3.774206538,1.00E+05,0,75492,24508,5.74599518,0,0,5.780172006,8.902374865,17.62590544,0.364110083,0.244800645,0.060480195,0.060480195,0.019310459,0.019310459,12.17164219,2903.554376,11.84311339,12.93018495,39.64604471,3.675524852,1.650167988,0.63377137,0,0.680714336,0.94136578
6119,1,2,0,0,2343,1328,0,374,2,0,0,0,6387,3665,0,1013,996,569,0,142,33,26,0,5,963,543,0,137,974,811,587,482,0,0,161,124,0.06341773,0.36871611,0.4058541,0.013914566,0.000418252,0.000936441,0.142126932,12,-0.796363962,0.895640143,0.419492041,0.817151917,1.984424807,1.00E+05,0,55905,44095,5.891065674,0,0,7.703101344,4.946162361,27.13219286,0.355424349,0.441505626,0.06341773,0.06341773,0.022891566,0.022891566,24.0897764,2351.653992,4.92432617,10.64231288,47.45760374,3.023761738,1.616222025,0.695827707,0,0.639035236,0.954892908
1957,2,2,0,0,2008,1227,0,249,1,0,0,0,7240,4159,0,856,810,510,0,102,16,12,0,6,794,498,0,96,850,644,532,420,0,0,93,78,0.072612308,0.283374825,0.400399266,0.013130023,0.000341086,0.0008984,0.044948017,8,0.212002282,0.904175561,0.418237069,0.804030308,7.767542491,1.00E+05,0,57635,42365,3.195021545,0,0,7.840695488,8.180963371,16.0901886,0.350383744,0.422192559,0.072612308,0.072612308,0.020329442,0.020329442,25.2857089,2742.357213,8.674892972,9.993525119,47.10169439,5.046257551,1.284863585,0.783159629,0,0.720027597,0.963074287
7433,0,2,0,0,2567,1369,0,278,2,0,0,0,11377,5992,0,1284,1031,553,0,109,40,15,0,2,991,538,0,107,1079,835,580,441,0,0,130,86,0.11169604,0.22417935,0.392363417,0.014600247,0.000377095,0.000816959,0.161807019,9,0.944378726,0.901080248,0.419958053,0.816453664,1.92903616,1.00E+05,0,53864,46136,2.737867799,0,0,7.787642235,7.769318267,15.30577104,0.508592096,0.458348377,0.11169604,0.11169604,0.028497969,0.028497969,10.69025919,2380.313207,5.04788257,10.54587048,37.82852301,4.336218715,0.985095463,1.202124605,0,0.744861418,0.951314263
3141,5,0,0,0,2963,1073,0,461,0,1,0,0,6677,2518,0,1027,1220,404,0,197,36,14,0,4,1184,390,0,193,1255,983,476,333,0,0,182,172,0.065726087,0.439235912,0.390469321,0.014457133,0.000452121,0.000742782,0.050406919,8,-0.625728254,0.898173331,0.421445791,0.806256224,3.680730842,1.00E+05,0,38173,61827,4.166464698,0,0,4.862921268,6.437530887,16.45398881,0.631061939,0.617350083,0.065726087,0.065726087,0.016625706,0.016625706,16.28413506,2905.387456,5.235347319,7.611630444,48.18026489,4.495763411,1.166363578,1.100464256,0,0.747045561,0.949131947
3693,0,0,0,0,2146,1276,0,323,1,0,0,0,5699,3461,0,872,869,495,0,118,26,12,0,4,843,483,0,114,910,710,523,417,0,0,134,95,0.055875148,0.366739484,0.399783723,0.012609768,0.000268597,0.000430967,0.095364069,4,-0.516663994,0.90107123,0.418624777,0.810230787,1.551513777,1.00E+05,0,61200,38800,3.447483878,0,0,5.171001051,6.509573213,12.27967334,0.635606175,0.386655399,0.055875148,0.055875148,0.022997082,0.022997082,21.79038947,3571.225914,5.042047305,12.05280826,31.52765379,4.146539096,1.691255666,0.714425187,0,0.588420208,0.952129959
11267,3,0,0,0,1188,670,0,161,1,0,0,0,5125,2898,0,671,491,256,0,67,12,7,0,1,479,249,0,66,511,393,269,204,0,0,75,52,0.051513719,0.236275163,0.404772207,0.010804518,0.000495293,0.000690412,0.259054079,5,1.395611087,0.891844961,0.419200218,0.809551648,2.011304004,1.00E+05,0,56586,43414,3.490715037,0,0,8.196773342,4.816179415,15.82818199,0.471157263,0.435702758,0.051513719,0.051513719,0.015679765,0.015679765,23.61257408,2194.693433,7.425701832,9.646367613,39.75546229,2.201337202,1.159338355,1.041589852,0,0.695619635,0.939876118
1978,1,2,0,1,2154,753,0,360,1,1,0,0,6182,2172,0,967,929,326,0,148,30,12,0,7,899,314,0,141,904,752,318,273,0,0,139,123,0.061505177,0.352443249,0.411651319,0.015241114,0.000443574,0.000810579,0.030604541,6,-0.544944901,0.890407008,0.420454195,0.812672294,3.089737203,1.00E+05,0,35360,64640,3.17467188,0,0,6.286969295,6.657772547,15.49022454,0.463104551,0.643377484,0.061505177,0.061505177,0.016013466,0.016013466,12.71892553,3428.782094,6.52234346,9.338027307,36.5886506,2.561289735,2.379219131,0.509280696,0,0.739640359,0.945834348
4276,3,1,0,1,1959,1337,0,158,2,0,0,0,7433,5204,0,529,790,556,0,55,31,21,0,3,759,535,0,52,834,650,550,448,0,0,65,46,0.074464816,0.261044212,0.399645622,0.016318606,0.000335602,0.001123097,0.136810533,3,-0.343665915,0.903768081,0.419236633,0.817743267,3.849243408,1.00E+05,0,69736,30264,4.37474011,0,0,5.785038114,7.598783088,13.20484355,0.41747624,0.302026789,0.074464816,0.074464816,0.015627758,0.015627758,17.30643228,2832.267627,4.539116584,10.64860684,28.30282936,4.441734827,1.330439166,0.508274258,0,0.790132321,0.950746865
12023,2,0,0,0,784,412,0,79,1,0,0,0,5602,3094,0,571,319,168,0,30,9,5,0,1,310,163,0,29,314,278,178,136,0,0,33,23,0.055458713,0.1406414,0.39111469,0.010736075,0.000297878,0.000751348,0.266513425,9,-0.418084933,0.903353993,0.420172532,0.814584996,2.191510327,1.00E+05,0,55249,44751,3.098107306,0,0,7.552421445,5.080854001,18.09561433,0.550745219,0.44831384,0.055458713,0.055458713,0.013131355,0.013131355,12.76919153,3418.1116,10.81511,8.455521524,41.88065286,3.302674912,1.816226204,0.550940278,0,0.763222864,0.959459623
7549,1,2,0,0,2450,1173,0,386,0,0,0,0,7779,3810,0,1292,976,459,0,153,39,13,0,4,937,446,0,149,1016,810,520,371,0,0,151,118,0.07872594,0.312181553,0.391572952,0.011641658,0.000548884,0.000825261,0.150716818,7,1.387246899,0.902840764,0.418333944,0.816824925,2.566054742,1.00E+05,0,49492,50508,3.011461517,0,0,6.651296762,11.11156024,14.79604905,0.422115718,0.504852221,0.07872594,0.07872594,0.024269025,0.024269025,15.02531926,1751.291675,6.511806454,9.376492078,44.5630013,4.242138397,1.928592838,1.123233265,0,0.691727723,0.954026498
12624,0,0,0,0,1633,655,0,345,0,0,0,0,4769,1951,0,1001,710,270,0,147,10,7,0,2,700,263,0,145,670,565,286,216,0,0,151,127,0.048305125,0.340187349,0.408723503,0.010026904,0.000348904,0.000781013,0.208873341,5,-1.470254673,0.908589899,0.420259771,0.808643882,5.546161075,1.00E+05,0,39692,60308,3.205109679,0,0,7.798912294,4.294870723,17.18353986,0.455782193,0.603174597,0.048305125,0.048305125,0.01671066,0.01671066,30.90296753,2683.60065,6.222006615,11.88700615,58.47036911,3.888626908,1.048361149,0.647941515,0,0.6540603,0.953077991
1037,0,4,0,1,1324,1058,0,130,1,0,0,0,8132,6174,0,828,542,477,0,52,24,23,0,2,518,454,0,50,582,443,455,395,0,0,52,48,0.080673829,0.162947118,0.413560595,0.018089551,0.000539865,0.00117449,0.040533015,6,1.424160183,0.898128447,0.420636434,0.813127514,1.800083232,1.00E+05,0,75153,24847,4.064169002,0,0,4.538664602,6.575738823,12.96349446,0.554414229,0.249330815,0.080673829,0.080673829,0.031436398,0.031436398,26.38038704,2498.287842,5.033813012,7.983678937,44.69101501,3.50324251,1.233615465,1.776419747,0,0.610327181,0.955500436
5869,3,1,0,1,2236,1402,0,333,1,0,0,0,6320,3888,0,941,932,545,0,141,34,20,0,7,898,525,0,134,917,753,625,443,0,0,145,121,0.063957416,0.355303078,0.388710768,0.016342852,0.000394562,0.000773882,0.154911803,5,2.427463492,0.89505948,0.418942794,0.822399674,5.526365586,1.00E+05,0,62418,37582,4.690565932,0,0,4.603386717,5.09851283,13.50936428,0.376164922,0.37214518,0.063957416,0.063957416,0.02401304,0.02401304,16.70666364,3285.781171,9.109688345,6.739680446,44.60716872,4.376241499,1.529122551,0.657434721,0,0.624546433,0.952150762
6086,3,1,0,0,2036,775,0,309,1,1,0,0,5140,1982,0,799,856,307,0,122,19,8,0,5,837,299,0,117,851,707,323,251,0,0,122,99,0.052055802,0.39482655,0.406553849,0.010198474,0.000361788,0.001206336,0.097594144,3,0.853936947,0.90382529,0.421865673,0.812321769,2.948499283,1.00E+05,0,38135,61865,6.087275585,0,0,6.075662724,6.061542489,10.21903694,0.646817477,0.620364886,0.052055802,0.052055802,0.012431325,0.012431325,16.12968074,4327.36338,6.651028597,13.72502142,55.03496114,3.715442179,2.122538314,0.972784891,0,0.761192322,0.95012429
3838,0,0,0,0,1854,1095,0,276,1,0,0,0,6740,3725,0,991,720,453,0,114,23,11,0,3,697,442,0,111,775,575,478,370,0,0,110,90,0.06699795,0.284367227,0.402994172,0.012788663,0.000412016,0.000452041,0.085294472,6,0.398679462,0.89873147,0.417887808,0.816984252,3.207036789,1.00E+05,0,54542,45458,4.008791477,0,0,6.000933039,9.982810175,13.84360079,0.537284929,0.453887743,0.06699795,0.06699795,0.02196818,0.02196818,35.92653948,2851.258953,8.026523034,11.2224532,48.54656868,5.360478459,2.217227597,0.583737246,0,0.672106677,0.948472795
3900,3,1,0,1,3506,2274,0,296,0,0,0,0,10042,6709,0,852,1398,901,0,137,53,27,0,4,1345,874,0,133,1482,1130,910,739,0,0,136,103,0.099626048,0.347100707,0.391674282,0.014029402,0.000308746,0.000676909,0.121798038,8,-0.445877659,0.90109059,0.418540504,0.815115551,1.528317697,1.00E+05,0,67921,32079,3.932832102,0,0,6.377175702,8.949936724,18.74297514,0.505493072,0.319116015,0.099626048,0.099626048,0.026873885,0.026873885,24.6167112,2296.928119,9.114920578,7.580558499,48.60988934,3.497020223,1.522287338,0.56808028,0,0.73025242,0.949401285
4645,2,2,0,0,1247,735,0,160,1,0,0,0,6431,3704,0,828,505,311,0,68,23,12,0,2,482,299,0,66,497,398,302,253,0,0,66,56,0.064324466,0.198582967,0.404895129,0.017452711,0.000330235,0.000804898,0.111772846,7,0.421673365,0.898221021,0.420942355,0.813399477,2.220465327,1.00E+05,0,58207,41793,2.431008409,0,0,8.049012945,7.962441176,11.092459,0.597542204,0.418433445,0.064324466,0.064324466,0.019427161,0.019427161,19.54183218,3376.947365,7.46378802,9.955513662,53.42354117,3.165450764,1.069909882,0.669318866,0,0.697981776,0.944177717
2338,1,1,0,0,1324,897,0,126,0,0,0,0,5914,3901,0,574,564,394,0,50,18,13,0,1,546,381,0,49,531,447,368,328,0,0,52,42,0.058187371,0.231556509,0.400994296,0.011969483,0.000384399,0.000607559,0.072298954,9,0.329916032,0.896059415,0.421279383,0.809982813,3.319197548,1.00E+05,0,67128,32872,4.699376237,0,0,4.674664572,8.385650207,13.24149921,0.552057486,0.328430203,0.058187371,0.058187371,0.017125226,0.017125226,20.70235212,1651.43043,6.988358096,11.34813966,42.46712482,4.374328949,2.460132127,1.081262144,0,0.705688263,0.93990557
3359,0,0,0,0,1080,594,0,93,1,1,0,0,6379,3670,0,620,457,249,0,34,14,3,0,2,443,246,0,32,453,371,225,207,0,0,35,27,0.063587815,0.171190389,0.400703433,0.012824319,0.000398518,0.00053326,0.08313615,0,0.437270469,0.902560905,0.418555377,0.816443988,1.396753544,1.00E+05,0,59051,40949,2.504672855,0,0,5.845671386,4.811506882,15.62272498,0.442987599,0.409092869,0.063587815,0.063587815,0.015358075,0.015358075,21.89779086,2240.361239,5.985608453,9.248113169,39.23237536,3.936852397,1.033280616,0.729096662,0,0.758474551,0.955538474
580,1,1,0,0,711,490,0,40,1,0,0,0,4567,3684,0,276,280,206,0,15,3,1,0,0,277,205,0,15,296,234,206,160,0,0,17,12,0.046524085,0.144732576,0.407687413,0.007297876,0.000830733,0.000734646,0.031377495,7,0.642389441,0.907337707,0.420237981,0.817440046,3.983631029,1.00E+05,0,79817,20183,6.416768638,0,0,6.797993671,8.853066513,12.3048344,0.626958889,0.202640414,0.046524085,0.046524085,0.014831438,0.014831438,17.833316,3424.773247,6.068222092,10.88969148,42.18484884,2.338139322,1.421063663,0.436922212,0,0.681209465,0.94767198
3038,4,0,0,0,3692,2258,0,305,4,2,0,0,8458,5229,0,692,1557,928,0,116,45,31,0,3,1512,897,0,113,1569,1273,955,776,0,0,128,96,0.082627333,0.434173654,0.403849875,0.01143601,0.000395598,0.000703023,0.080987742,10,1.477441839,0.902665624,0.421849489,0.817688293,3.14340752,1.00E+05,0,62993,37007,4.555324029,0,0,4.888832987,7.084431851,8.854096264,0.940047524,0.369160022,0.082627333,0.082627333,0.01867988,0.01867988,26.13058811,3006.340739,8.846357197,8.799465103,30.75504441,3.823219424,1.344560435,1.023781449,0,0.773926141,0.937163097
9446,0,0,0,0,1960,859,0,270,0,0,0,0,7222,3175,0,1036,834,353,0,106,28,12,0,4,806,341,0,102,867,697,375,280,0,0,104,90,0.071820288,0.272823939,0.397293187,0.014902039,0.000351418,0.000981745,0.170974806,9,-0.905048549,0.905525454,0.422481964,0.805625873,2.523484613,1.00E+05,0,44657,55343,4.298552595,0,0,6.043244589,8.416898028,22.64415024,0.663011342,0.552865663,0.071820288,0.071820288,0.018709511,0.018709511,20.74216714,1528.268236,5.105133445,6.650317981,49.67612673,3.20110128,2.032947723,0.683299174,0,0.739495467,0.944239642
4898,2,2,0,0,1221,625,0,170,1,1,0,0,4274,2274,0,621,511,271,0,66,11,9,0,4,500,262,0,62,523,408,270,224,0,0,69,52,0.041864509,0.284788783,0.404072899,0.011130663,0.00069316,0.000797076,0.103529097,9,-0.858420601,0.90154931,0.416940752,0.818118502,2.586365931,1.00E+05,0,53188,46812,3.866308677,0,0,7.480342159,5.567298248,19.81787997,0.555409827,0.467715772,0.041864509,0.041864509,0.012578615,0.012578615,21.01814482,1896.890369,8.347650835,7.580202689,42.99124143,4.649892043,1.743344974,1.201981396,0,0.699539879,0.955209631
1328,0,0,0,0,979,428,0,214,2,0,0,0,3302,1393,0,655,412,187,0,91,17,4,0,3,395,183,0,88,409,339,188,147,0,0,97,78,0.033751943,0.312875422,0.393347893,0.018305171,0.000396688,0.00063016,0.023836959,12,1.520179273,0.905895714,0.419227892,0.81495595,1.530230768,1.00E+05,0,42471,57529,2.613690495,0,0,6.516758575,6.190295648,14.71814314,1.015799787,0.572098078,0.033751943,0.033751943,0.010541316,0.010541316,30.02814932,1609.91238,8.945425634,11.47763102,42.72323904,4.834946358,1.894740043,0.668411895,0,0.687682707,0.948975429
5377,0,1,0,0,1098,636,0,143,0,0,0,0,6974,3994,0,861,429,282,0,62,16,9,0,3,413,273,0,59,444,344,261,234,0,0,57,57,0.069991407,0.157304209,0.401186343,0.016162266,0.00032019,0.000339644,0.122910584,9,-1.415531561,0.89980634,0.418935507,0.814139173,2.816430906,1.00E+05,0,57080,42920,4.569187776,0,0,6.379008382,14.42456737,17.7489388,0.731193657,0.428914083,0.069991407,0.069991407,0.020943466,0.020943466,11.58906943,2164.264222,5.304983007,15.40992259,61.97313518,1.899614241,1.173024383,0.970558762,0,0.700770897,0.947064634
1459,2,1,0,0,2365,1470,0,220,1,1,0,0,4704,2885,0,461,901,598,0,92,31,15,0,7,870,583,0,85,964,724,633,472,0,0,93,73,0.046724664,0.503342519,0.393016561,0.011814725,0.000474277,0.000804324,0.036744652,7,-0.673249907,0.901665719,0.419104863,0.812405853,1.557289958,1.00E+05,0,61428,38572,3.764221149,0,0,5.266063322,8.464863952,19.3774927,0.352792765,0.383127772,0.046724664,0.046724664,0.011406159,0.011406159,19.95498641,4612.124742,11.3922177,10.49915554,40.62028777,2.675772644,1.630491882,0.699740401,0,0.755885699,0.956954795
2773,1,1,0,0,1708,959,0,277,0,2,0,1,6488,3556,0,1009,717,422,0,105,35,14,0,5,682,408,0,100,678,578,399,349,0,0,132,89,0.064616132,0.267600449,0.40528827,0.017732185,0.00043944,0.000534044,0.060468002,7,1.184349032,0.892490246,0.420114029,0.810512587,2.489182041,1.00E+05,0,54562,45438,2.964226745,0,0,8.847054394,5.537253846,10.43127135,0.615128507,0.454656486,0.064616132,0.064616132,0.022502792,0.022502792,22.27477134,3667.184406,7.765656168,7.619180363,52.78967836,4.05202406,1.459812033,0.62111758,0,0.651746529,0.942737372
8401,0,0,0,0,3156,1531,0,505,2,0,0,0,10268,5117,0,1552,1392,617,0,201,46,21,0,5,1346,596,0,196,1298,1162,658,523,0,0,206,157,0.105042217,0.308626841,0.409986012,0.016112478,0.000246113,0.000565547,0.1614893,7,-0.196325179,0.905185568,0.419525125,0.812252813,1.511617843,1.00E+05,0,47895,52105,3.58766607,0,0,5.854394403,8.414501978,14.91505992,0.53348185,0.517328826,0.105042217,0.105042217,0.029196585,0.029196585,23.77420334,2786.228841,7.904898913,6.594872734,51.494116,2.81069184,1.599101667,0.907852566,0,0.722049045,0.946872977
